lang,text_id,aoi_index,aoi_text,aoi_text_ws_after
en,phi2_greedy_search_item69,68,To,True
en,phi2_greedy_search_item69,69,cause,True
en,phi2_greedy_search_item69,70,the,True
en,phi2_greedy_search_item69,71,Industrial,True
en,phi2_greedy_search_item69,72,Revolution,True
en,phi2_greedy_search_item69,73,to,True
en,phi2_greedy_search_item69,74,happen,True
en,phi2_greedy_search_item69,75,in,True
en,phi2_greedy_search_item69,76,"reverse,",True
en,phi2_greedy_search_item69,77,these,True
en,phi2_greedy_search_item69,78,same,True
en,phi2_greedy_search_item69,79,changes,True
en,phi2_greedy_search_item69,80,would,True
en,phi2_greedy_search_item69,81,have,True
en,phi2_greedy_search_item69,82,to,True
en,phi2_greedy_search_item69,83,"occur,",True
en,phi2_greedy_search_item69,84,but,True
en,phi2_greedy_search_item69,85,in,True
en,phi2_greedy_search_item69,86,the,True
en,phi2_greedy_search_item69,87,opposite,True
en,phi2_greedy_search_item69,88,order.,False
en,phi2_greedy_search_item71,0,In,True
en,phi2_greedy_search_item71,1,order,True
en,phi2_greedy_search_item71,2,for,True
en,phi2_greedy_search_item71,3,mankind,True
en,phi2_greedy_search_item71,4,to,True
en,phi2_greedy_search_item71,5,survive,True
en,phi2_greedy_search_item71,6,on,True
en,phi2_greedy_search_item71,7,"Mars,",True
en,phi2_greedy_search_item71,8,several,True
en,phi2_greedy_search_item71,9,measures,True
en,phi2_greedy_search_item71,10,must,True
en,phi2_greedy_search_item71,11,be,True
en,phi2_greedy_search_item71,12,taken.,True
en,phi2_greedy_search_item71,13,"Firstly,",True
en,phi2_greedy_search_item71,14,the,True
en,phi2_greedy_search_item71,15,planet's,True
en,phi2_greedy_search_item71,16,atmosphere,True
en,phi2_greedy_search_item71,17,must,True
en,phi2_greedy_search_item71,18,be,True
en,phi2_greedy_search_item71,19,modified,True
en,phi2_greedy_search_item71,20,to,True
en,phi2_greedy_search_item71,21,make,True
en,phi2_greedy_search_item71,22,it,True
en,phi2_greedy_search_item71,23,breathable,True
en,phi2_greedy_search_item71,24,for,True
en,phi2_greedy_search_item71,25,humans.,True
en,phi2_greedy_search_item71,26,This,True
en,phi2_greedy_search_item71,27,can,True
en,phi2_greedy_search_item71,28,be,True
en,phi2_greedy_search_item71,29,achieved,True
en,phi2_greedy_search_item71,30,by,True
en,phi2_greedy_search_item71,31,introducing,True
en,phi2_greedy_search_item71,32,carbon,True
en,phi2_greedy_search_item71,33,dioxide-absorbing,True
en,phi2_greedy_search_item71,34,plants,True
en,phi2_greedy_search_item71,35,and,True
en,phi2_greedy_search_item71,36,using,True
en,phi2_greedy_search_item71,37,artificial,True
en,phi2_greedy_search_item71,38,means,True
en,phi2_greedy_search_item71,39,to,True
en,phi2_greedy_search_item71,40,generate,True
en,phi2_greedy_search_item71,41,oxygen.,True
en,phi2_greedy_search_item71,42,"Secondly,",True
en,phi2_greedy_search_item71,43,a,True
en,phi2_greedy_search_item71,44,sustainable,True
en,phi2_greedy_search_item71,45,source,True
en,phi2_greedy_search_item71,46,of,True
en,phi2_greedy_search_item71,47,water,True
en,phi2_greedy_search_item71,48,must,True
en,phi2_greedy_search_item71,49,be,True
en,phi2_greedy_search_item71,50,established.,True
en,phi2_greedy_search_item71,51,This,True
en,phi2_greedy_search_item71,52,can,True
en,phi2_greedy_search_item71,53,be,True
en,phi2_greedy_search_item71,54,done,True
en,phi2_greedy_search_item71,55,by,True
en,phi2_greedy_search_item71,56,extracting,True
en,phi2_greedy_search_item71,57,water,True
en,phi2_greedy_search_item71,58,from,True
en,phi2_greedy_search_item71,59,the,True
en,phi2_greedy_search_item71,60,Martian,True
en,phi2_greedy_search_item71,61,soil,True
en,phi2_greedy_search_item71,62,or,True
en,phi2_greedy_search_item71,63,by,True
en,phi2_greedy_search_item71,64,capturing,True
en,phi2_greedy_search_item71,65,and,True
en,phi2_greedy_search_item71,66,recycling,True
en,phi2_greedy_search_item71,67,water,True
en,phi2_greedy_search_item71,68,vapor,True
en,phi2_greedy_search_item71,69,in,True
en,phi2_greedy_search_item71,70,the,True
en,phi2_greedy_search_item71,71,atmosphere.,True
en,phi2_greedy_search_item71,72,"Thirdly,",True
en,phi2_greedy_search_item71,73,a,True
en,phi2_greedy_search_item71,74,reliable,True
en,phi2_greedy_search_item71,75,source,True
en,phi2_greedy_search_item71,76,of,True
en,phi2_greedy_search_item71,77,energy,True
en,phi2_greedy_search_item71,78,must,True
en,phi2_greedy_search_item71,79,be,True
en,phi2_greedy_search_item71,80,found.,True
en,phi2_greedy_search_item71,81,This,True
en,phi2_greedy_search_item71,82,can,True
en,phi2_greedy_search_item71,83,be,True
en,phi2_greedy_search_item71,84,achieved,True
en,phi2_greedy_search_item71,85,through,True
en,phi2_greedy_search_item71,86,solar,True
en,phi2_greedy_search_item71,87,"power,",True
en,phi2_greedy_search_item71,88,nuclear,True
en,phi2_greedy_search_item71,89,"power,",True
en,phi2_greedy_search_item71,90,or,True
en,phi2_greedy_search_item71,91,a,True
en,phi2_greedy_search_item71,92,combination,True
en,phi2_greedy_search_item71,93,of,True
en,phi2_greedy_search_item71,94,both.,True
en,phi2_greedy_search_item71,95,"Fourthly,",True
en,phi2_greedy_search_item71,96,a,True
en,phi2_greedy_search_item71,97,suitable,True
en,phi2_greedy_search_item71,98,habitat,True
en,phi2_greedy_search_item71,99,must,True
en,phi2_greedy_search_item71,100,be,True
en,phi2_greedy_search_item71,101,constructed,True
en,phi2_greedy_search_item71,102,to,True
en,phi2_greedy_search_item71,103,provide,True
en,phi2_greedy_search_item71,104,shelter,True
en,phi2_greedy_search_item71,105,and,True
en,phi2_greedy_search_item71,106,protection,True
en,phi2_greedy_search_item71,107,from,True
en,phi2_greedy_search_item71,108,the,True
en,phi2_greedy_search_item71,109,harsh,True
en,phi2_greedy_search_item71,110,Martian,True
en,phi2_greedy_search_item71,111,environment.,True
en,phi2_greedy_search_item71,112,This,True
en,phi2_greedy_search_item71,113,can,True
en,phi2_greedy_search_item71,114,be,True
en,phi2_greedy_search_item71,115,done,True
en,phi2_greedy_search_item71,116,by,True
en,phi2_greedy_search_item71,117,using,True
en,phi2_greedy_search_item71,118,materials,True
en,phi2_greedy_search_item71,119,that,True
en,phi2_greedy_search_item71,120,can,True
en,phi2_greedy_search_item71,121,withstand,True
en,phi2_greedy_search_item71,122,extreme,True
en,phi2_greedy_search_item71,123,temperatures,True
en,phi2_greedy_search_item71,124,and,True
en,phi2_greedy_search_item71,125,radiation.,False
en,phi2_greedy_search_item74,0,The,True
en,phi2_greedy_search_item74,1,last,True
en,phi2_greedy_search_item74,2,remaining,True
en,phi2_greedy_search_item74,3,cities,True
en,phi2_greedy_search_item74,4,would,True
en,phi2_greedy_search_item74,5,be,True
en,phi2_greedy_search_item74,6,desolate,True
en,phi2_greedy_search_item74,7,and,True
en,phi2_greedy_search_item74,8,barren,True
en,phi2_greedy_search_item74,9,"wastelands,",True
en,phi2_greedy_search_item74,10,with,True
en,phi2_greedy_search_item74,11,only,True
en,phi2_greedy_search_item74,12,a,True
en,phi2_greedy_search_item74,13,few,True
en,phi2_greedy_search_item74,14,survivors,True
en,phi2_greedy_search_item74,15,struggling,True
en,phi2_greedy_search_item74,16,to,True
en,phi2_greedy_search_item74,17,survive.,True
en,phi2_greedy_search_item74,18,The,True
en,phi2_greedy_search_item74,19,air,True
en,phi2_greedy_search_item74,20,would,True
en,phi2_greedy_search_item74,21,be,True
en,phi2_greedy_search_item74,22,thick,True
en,phi2_greedy_search_item74,23,with,True
en,phi2_greedy_search_item74,24,"radiation,",True
en,phi2_greedy_search_item74,25,making,True
en,phi2_greedy_search_item74,26,it,True
en,phi2_greedy_search_item74,27,difficult,True
en,phi2_greedy_search_item74,28,to,True
en,phi2_greedy_search_item74,29,breathe.,True
en,phi2_greedy_search_item74,30,The,True
en,phi2_greedy_search_item74,31,water,True
en,phi2_greedy_search_item74,32,sources,True
en,phi2_greedy_search_item74,33,would,True
en,phi2_greedy_search_item74,34,be,True
en,phi2_greedy_search_item74,35,"contaminated,",True
en,phi2_greedy_search_item74,36,and,True
en,phi2_greedy_search_item74,37,the,True
en,phi2_greedy_search_item74,38,food,True
en,phi2_greedy_search_item74,39,supply,True
en,phi2_greedy_search_item74,40,would,True
en,phi2_greedy_search_item74,41,be,True
en,phi2_greedy_search_item74,42,scarce.,True
en,phi2_greedy_search_item74,43,The,True
en,phi2_greedy_search_item74,44,survivors,True
en,phi2_greedy_search_item74,45,would,True
en,phi2_greedy_search_item74,46,live,True
en,phi2_greedy_search_item74,47,in,True
en,phi2_greedy_search_item74,48,underground,True
en,phi2_greedy_search_item74,49,bunkers,True
en,phi2_greedy_search_item74,50,and,True
en,phi2_greedy_search_item74,51,makeshift,True
en,phi2_greedy_search_item74,52,"shelters,",True
en,phi2_greedy_search_item74,53,trying,True
en,phi2_greedy_search_item74,54,to,True
en,phi2_greedy_search_item74,55,avoid,True
en,phi2_greedy_search_item74,56,the,True
en,phi2_greedy_search_item74,57,deadly,True
en,phi2_greedy_search_item74,58,radiation.,True
en,phi2_greedy_search_item74,59,The,True
en,phi2_greedy_search_item74,60,cities,True
en,phi2_greedy_search_item74,61,would,True
en,phi2_greedy_search_item74,62,be,True
en,phi2_greedy_search_item74,63,governed,True
en,phi2_greedy_search_item74,64,by,True
en,phi2_greedy_search_item74,65,a,True
en,phi2_greedy_search_item74,66,small,True
en,phi2_greedy_search_item74,67,group,True
en,phi2_greedy_search_item74,68,of,True
en,phi2_greedy_search_item74,69,leaders,True
en,phi2_greedy_search_item74,70,who,True
en,phi2_greedy_search_item74,71,would,True
en,phi2_greedy_search_item74,72,struggle,True
en,phi2_greedy_search_item74,73,to,True
en,phi2_greedy_search_item74,74,maintain,True
en,phi2_greedy_search_item74,75,order,True
en,phi2_greedy_search_item74,76,and,True
en,phi2_greedy_search_item74,77,provide,True
en,phi2_greedy_search_item74,78,basic,True
en,phi2_greedy_search_item74,79,necessities,True
en,phi2_greedy_search_item74,80,for,True
en,phi2_greedy_search_item74,81,the,True
en,phi2_greedy_search_item74,82,survivors.,True
en,phi2_greedy_search_item74,83,The,True
en,phi2_greedy_search_item74,84,cities,True
en,phi2_greedy_search_item74,85,would,True
en,phi2_greedy_search_item74,86,be,True
en,phi2_greedy_search_item74,87,eerily,True
en,phi2_greedy_search_item74,88,"quiet,",True
en,phi2_greedy_search_item74,89,with,True
en,phi2_greedy_search_item74,90,no,True
en,phi2_greedy_search_item74,91,signs,True
en,phi2_greedy_search_item74,92,of,True
en,phi2_greedy_search_item74,93,life,True
en,phi2_greedy_search_item74,94,except,True
en,phi2_greedy_search_item74,95,for,True
en,phi2_greedy_search_item74,96,the,True
en,phi2_greedy_search_item74,97,occasional,True
en,phi2_greedy_search_item74,98,scavenger,True
en,phi2_greedy_search_item74,99,or,True
en,phi2_greedy_search_item74,100,mutant.,False
en,phi2_greedy_search_item75,0,Once,True
en,phi2_greedy_search_item75,1,upon,True
en,phi2_greedy_search_item75,2,a,True
en,phi2_greedy_search_item75,3,"time,",True
en,phi2_greedy_search_item75,4,there,True
en,phi2_greedy_search_item75,5,was,True
en,phi2_greedy_search_item75,6,a,True
en,phi2_greedy_search_item75,7,young,True
en,phi2_greedy_search_item75,8,boy,True
en,phi2_greedy_search_item75,9,named,True
en,phi2_greedy_search_item75,10,Alex,True
en,phi2_greedy_search_item75,11,who,True
en,phi2_greedy_search_item75,12,had,True
en,phi2_greedy_search_item75,13,a,True
en,phi2_greedy_search_item75,14,hidden,True
en,phi2_greedy_search_item75,15,superpower.,True
en,phi2_greedy_search_item75,16,He,True
en,phi2_greedy_search_item75,17,could,True
en,phi2_greedy_search_item75,18,control,True
en,phi2_greedy_search_item75,19,the,True
en,phi2_greedy_search_item75,20,weather,True
en,phi2_greedy_search_item75,21,with,True
en,phi2_greedy_search_item75,22,his,True
en,phi2_greedy_search_item75,23,mind.,True
en,phi2_greedy_search_item75,24,One,True
en,phi2_greedy_search_item75,25,"day,",True
en,phi2_greedy_search_item75,26,while,True
en,phi2_greedy_search_item75,27,walking,True
en,phi2_greedy_search_item75,28,home,True
en,phi2_greedy_search_item75,29,from,True
en,phi2_greedy_search_item75,30,"school,",True
en,phi2_greedy_search_item75,31,he,True
en,phi2_greedy_search_item75,32,saw,True
en,phi2_greedy_search_item75,33,his,True
en,phi2_greedy_search_item75,34,"classmate,",True
en,phi2_greedy_search_item75,35,"Lily,",True
en,phi2_greedy_search_item75,36,being,True
en,phi2_greedy_search_item75,37,bullied,True
en,phi2_greedy_search_item75,38,by,True
en,phi2_greedy_search_item75,39,a,True
en,phi2_greedy_search_item75,40,group,True
en,phi2_greedy_search_item75,41,of,True
en,phi2_greedy_search_item75,42,older,True
en,phi2_greedy_search_item75,43,kids.,True
en,phi2_greedy_search_item75,44,Without,True
en,phi2_greedy_search_item75,45,"hesitation,",True
en,phi2_greedy_search_item75,46,Alex,True
en,phi2_greedy_search_item75,47,used,True
en,phi2_greedy_search_item75,48,his,True
en,phi2_greedy_search_item75,49,powers,True
en,phi2_greedy_search_item75,50,to,True
en,phi2_greedy_search_item75,51,create,True
en,phi2_greedy_search_item75,52,a,True
en,phi2_greedy_search_item75,53,"thunderstorm,",True
en,phi2_greedy_search_item75,54,scaring,True
en,phi2_greedy_search_item75,55,away,True
en,phi2_greedy_search_item75,56,the,True
en,phi2_greedy_search_item75,57,bullies,True
en,phi2_greedy_search_item75,58,and,True
en,phi2_greedy_search_item75,59,saving,True
en,phi2_greedy_search_item75,60,Lily,True
en,phi2_greedy_search_item75,61,from,True
en,phi2_greedy_search_item75,62,harm.,True
en,phi2_greedy_search_item75,63,From,True
en,phi2_greedy_search_item75,64,that,True
en,phi2_greedy_search_item75,65,day,True
en,phi2_greedy_search_item75,66,"on,",True
en,phi2_greedy_search_item75,67,Alex,True
en,phi2_greedy_search_item75,68,was,True
en,phi2_greedy_search_item75,69,known,True
en,phi2_greedy_search_item75,70,as,True
en,phi2_greedy_search_item75,71,the,True
en,phi2_greedy_search_item75,72,hero,True
en,phi2_greedy_search_item75,73,of,True
en,phi2_greedy_search_item75,74,the,True
en,phi2_greedy_search_item75,75,school,True
en,phi2_greedy_search_item75,76,and,True
en,phi2_greedy_search_item75,77,used,True
en,phi2_greedy_search_item75,78,his,True
en,phi2_greedy_search_item75,79,powers,True
en,phi2_greedy_search_item75,80,to,True
en,phi2_greedy_search_item75,81,help,True
en,phi2_greedy_search_item75,82,others,True
en,phi2_greedy_search_item75,83,whenever,True
en,phi2_greedy_search_item75,84,he,True
en,phi2_greedy_search_item75,85,could.,False
en,phi2_greedy_search_item80,0,Student:,True
en,phi2_greedy_search_item80,1,I,True
en,phi2_greedy_search_item80,2,don't,True
en,phi2_greedy_search_item80,3,understand,True
en,phi2_greedy_search_item80,4,why,True
en,phi2_greedy_search_item80,5,everyone,True
en,phi2_greedy_search_item80,6,thinks,True
en,phi2_greedy_search_item80,7,Mozart,True
en,phi2_greedy_search_item80,8,is,True
en,phi2_greedy_search_item80,9,so,True
en,phi2_greedy_search_item80,10,shallow.,True
en,phi2_greedy_search_item80,11,He,True
en,phi2_greedy_search_item80,12,just,True
en,phi2_greedy_search_item80,13,wrote,True
en,phi2_greedy_search_item80,14,some,True
en,phi2_greedy_search_item80,15,pretty,True
en,phi2_greedy_search_item80,16,music.,True
en,phi2_greedy_search_item80,17,Piano,True
en,phi2_greedy_search_item80,18,Teacher:,True
en,phi2_greedy_search_item80,19,Mozart,True
en,phi2_greedy_search_item80,20,was,True
en,phi2_greedy_search_item80,21,a,True
en,phi2_greedy_search_item80,22,"genius,",True
en,phi2_greedy_search_item80,23,and,True
en,phi2_greedy_search_item80,24,his,True
en,phi2_greedy_search_item80,25,music,True
en,phi2_greedy_search_item80,26,is,True
en,phi2_greedy_search_item80,27,much,True
en,phi2_greedy_search_item80,28,more,True
en,phi2_greedy_search_item80,29,than,True
en,phi2_greedy_search_item80,30,just,True
en,phi2_greedy_search_item80,31,pretty,True
en,phi2_greedy_search_item80,32,sounds.,True
en,phi2_greedy_search_item80,33,He,True
en,phi2_greedy_search_item80,34,was,True
en,phi2_greedy_search_item80,35,a,True
en,phi2_greedy_search_item80,36,master,True
en,phi2_greedy_search_item80,37,of,True
en,phi2_greedy_search_item80,38,composition,True
en,phi2_greedy_search_item80,39,and,True
en,phi2_greedy_search_item80,40,had,True
en,phi2_greedy_search_item80,41,a,True
en,phi2_greedy_search_item80,42,deep,True
en,phi2_greedy_search_item80,43,understanding,True
en,phi2_greedy_search_item80,44,of,True
en,phi2_greedy_search_item80,45,music,True
en,phi2_greedy_search_item80,46,theory.,True
en,phi2_greedy_search_item80,47,Student:,True
en,phi2_greedy_search_item80,48,But,True
en,phi2_greedy_search_item80,49,his,True
en,phi2_greedy_search_item80,50,music,True
en,phi2_greedy_search_item80,51,doesn't,True
en,phi2_greedy_search_item80,52,seem,True
en,phi2_greedy_search_item80,53,to,True
en,phi2_greedy_search_item80,54,have,True
en,phi2_greedy_search_item80,55,any,True
en,phi2_greedy_search_item80,56,real,True
en,phi2_greedy_search_item80,57,meaning,True
en,phi2_greedy_search_item80,58,or,True
en,phi2_greedy_search_item80,59,emotion.,True
en,phi2_greedy_search_item80,60,Piano,True
en,phi2_greedy_search_item80,61,Teacher:,True
en,phi2_greedy_search_item80,62,That's,True
en,phi2_greedy_search_item80,63,not,True
en,phi2_greedy_search_item80,64,true.,True
en,phi2_greedy_search_item80,65,Mozart's,True
en,phi2_greedy_search_item80,66,music,True
en,phi2_greedy_search_item80,67,is,True
